user,restoran,text,pesanan,harga,lokasi,kategori,rating
henie_herliani,Haloka,"- deadpool : mocktails yang rasanya unik,  seger, ada asem2nya gitu, ada rasa rempahnya juga. Diminum siang2 bikin bersemangat. Wajib banget dicoba. - plant based milk almond :  susu almondnya berasa, manisnya pas, lekoh, enak rasanya pas. - nyoba di pergi kuliner festival kekinian.","Plant based milk almond, Deadpool"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Veteran,Kafe,3.6
henie_herliani,Toko Bakmie Feng,"mie nya kecil, dikasih topping ayam chasiu merah, potongan daging ayam + jamur yang dicincang & kailan crispy. - tekstur mie nya pas, saya pesan yang asin. Tapi pas datang rasanya kurang bumbu. - ayam chasiu merahnya disajikan dengan  potongan yg lumayan besar, rasanya enak & lembut. - topping ayam + jamur yg dicincang dikit, hanya tambahan saja. Jadi kurang berasa. - kailannya enak crispy & rasanya gurih. Saya coba di pergi kuliner festival kekinian",Bakmie Naga Merah," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,China,3.4
henie_herliani,Luberger,"-  luber philly cheese burger : rotinya empuk, isian burgernya daging sapi yg di slice , isinya lumayan banyak, saus kejunya banyak & lumer kemana2... Ukuran burgernya lumayan besar. Perpaduan roti, daging dan saus yg pas, bikin burgernya jadi enak. - French fries : digorengnya pas, ga kering / lembek. Rasanya enak ada asinnya, potongannya lumayan besar, lumayan mengenyangkan. Saya coba di pergi kuliner festival kekinian","Luber philly cheese burger, french fries"," < Rp. 50.000


",Dago Bawah,Barat,3.6
henie_herliani,Hanamasa,"menunya komplit, puas untuk ukuran ayce karena banyak banget pilihannya. Sampe ga kemakan semua karena sudah kekenyangan. - dagingnya ada sapi, ayam, ikan, udang, byk pilihan, ada daging yg sudah berbumbu juga. - sayuran juga lengkap ada sawi , kangkung, jamur,byk pilihan sayur lain juga. - yg siap makan ada ayam tepung khas Jepang, nasi goreng, beef teriyaki, ebi furainya panjang banget. - ada robatayaki juga, sate2an yg dimasak dadakan sesuai request, ada pilihan ayam, sosis, jamur, ikan. - ada aneka jenis puding, makanan tradisional kaya lupis juga ada. - minumannya ada orange juice, sweet ice tea, Thai tea, green tea, es cendol, es campur. - kuah syabu2 nya ada bbrpa pilihan : tomyam, original, chicken, spicy miso, japanese Seewed. Yg paling enak sih kuah tomyam. - makanan disini enak, banyak pilihan, cuman dari segi pelayanan agak kurang. Pelayannya ada beberapa yg jutek, ga ada senyum , cuek aja.",AYCE," > Rp. 200.000


",Dago Bawah,Jepang,3.6
henie_herliani,Baso Urat Saturnus,"adonan basonya enak, dagingnya berasa, teksturnya juga lembut. Baso halusnya enak, kenyalnya pas. Kuah kaldu nya juga gurih, porsinya juga lumayan. Sambelnya segar & pedas.",Mie baso kecil," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Antapani,Indonesia,4.0
henie_herliani,Sankyodai Coffee,"tempatnya tersembunyi didalam hotel. Suasananya santuy banget. Nyobain beberapa menu disini : - French fries : bentuknya wedges, kurang kering digoreng nya, terus ga ada rasanya, ga ada rasa asin / bumbu lain. - chicken karage: garing diluar tapi msh lembut didalam, rasanya juga kurang bumbu. - chicken katsu :disajikan dengan saus, ayamnya potongan dada , rasa dari sausnya kurang berasa. - chicken curry : ayamnya sama dengan yg katsu, potongan dada & dipotong panjang. Bumbu currynya kurang berasa , seperti bumbu instan. - gyudon : potongan daging sapi yg banyak lemaknya, jadi saya kurang suka, tapi bumbunya enak. - charcoal latte : wajib dicoba, manisnya pas. Warnanya unik hitam 😁","french fries, Chicken Karage, Chicken Katsu, chicken curry, Gyudon, Charcoal Latte"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Dago Bawah,Kafe,3.6
henie_herliani,Atap Langit by Dapoer Oma,"tempatnya lumayan jauh, tapi klo udah sampai ga bakal nyesel. Makanannya enak ditambah pemandangan yg ciamik. Nyoba beberapa menu dan rasanya tidak mengecewakan. - Bbq package : 1 set daging buat bbq an, isinya daging ayam & daging sapi. Bumbunya enak, porsinya juga lumayan banyak. - nasi seafood tomyum : kuah tomyum nya seger banget, bumbunya berasa juga enak.udangnya besar, ada cumi, tahu dan jamur enokinya juga. - nasi goreng lembayung senja : porsinya besar, isinya ada suwiran ayam, sosis, juga ada dadar telornya. Rasa nasi gorengnya enak, cuman telornya agak asin. Tekstur nasi gorengnya pas juga. - toast atap langit : ada topping blueberry, matcha, coklat juga. Rotinya garing, tapi pas digigit masih empuk. Toppingnya juga bikin rotinya tambah enak. - pisang goreng : wajib banget dicoba, karena rasanya enak. Pisangnya manis, tepungnya Crunchy. Apalagi ditambah topping ice cream tambah maknyus. - cireng mendung : garing ditambah cocolan saus khas atap langit yg unik, cocok buat nyemil sambil liat pemandangan. - tahu lada garam, ada rasa asin & pedas jadi pas rasanya. - mix plater : isinya ada fresh fries, onion ring, chicken crispy dan sosis goreng juga. Porsinya banyak bisa buat makan ber 2 . Ayamya enak , garing, bumbunya berasa. Onion ringnya besar2. French fries nya agak asin, sosisnya garing tapi lembut. - iced coffe biscoff : kopinya pas ga terlalu strong, ditambah biscoff jadi komplit rasanya, manisnya juga pas","Bbq package, Nasi seafood tomyam, Nasi goreng lembayung senja, Toast atap langit, Pisang Goreng, Cireng mendung, Tahu Lada Garam, Mix Plater, Iced coffe biscoff"," < Rp. 50.000


",Surapati,Kafe,4.0
henie_herliani,Roti Gembong Gembul,"rotinya enak, isiannya banyak, pilihannya juga banyak. Ada yang asin sama manis isiannya. Suka banget sama tekstur rotinya, lembut . - gembul choco varian yg paling favorit, coklatnya enak ga bikin enek, selai coklat diapit roti yg lembut bikin ketagihan. - half-half hazelnut - glaze cheesemaltine, perpaduan selain keju & coklat yg pas. Coklatnya manis, kejunya Crunchy bikin pengen nambah terus 😁","Gembul choco, Half - half hazelnut - glaze cheesemaltine"," < Rp. 50.000


",Antapani,Toko Roti,3.8
henie_herliani,Bakaran Jagonya Ayam Bakar,"- nyoba 1 ekor ayam bakar jumbonya, rasanya enak & manis. Ayamnya empuk & besar. - tahu  & tempenya enak digoreng kering. - nasinya bebas ambil sepuasnya, boleh nambah. Cuman nasinya ada yang kering karna kelamaan dicolokin di magic com. - jengkolnya digoreng garing, cuman dalemnya msh keras . - ada 2 sambel, sambel bawang sama sambel terasi. - Sambel bawang nya enak, pedas & gurih. - sambel terasi nya manis & ga terlalu pedas. - es teh tariknya enak cuman kurang manis. - es lemon tea nya segar. - jus alpukat nya kurang manis, tapi alpukat nya berasa.","Jus Alpukat, Teh Tarik, Lemon Tea, Nasi Putih, Jengkol, Tempe, Tahu, Bakakak jumbo bakar"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Sarijadi,Indonesia,3.8
henie_herliani,Bandung Cheesecuit,"Ukurannya mini, tapi rasanya jumboooo . Kejunya berasa banget, tapi ga bikin enek. Rasa strawberry nya segar .Rasa keju & strawberry yg klop banget. Kue nya enak & lembut . Mau beli rasa yg lain, penasaran sama rasanya.",Strawberry," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Antapani,Toko Kue,3.8
henie_herliani,Bakso Tjap Haji,"tiap paket baso ada potongan daging sapinya, ada tambahan baso kecil2nya juga, porsinya mengenyangkan. kuahnya ga terlalu gurih, kuahnya juga ga panas.Mungkin karena penuh & waiting list , jadi crowded banget. Waiting list nya cepet, cuman mau pesannya lama, pegawainya pada sibuk. - bakso telurnya enak, telor nya utuh 1 biji. Dagingya berasa, Kenyalnya pas, ukurannya lumayan besar. - bakso urat : ukurannya sedang, uratnya berasa - bakso cincang : ukuran baso cincangnya sama kaya baso urat, sedang. Isian daging cincangnya penuh . - tetelan : porsinya dikit banget, cuman beberapa potong tapi rasanya enak. - bakso gorengnya wajib dicoba, garing diluar tapi lembut didalam. Ditambah cocolan sausnya bikin tambah polll... - es teh manisnya enak, lekoh tehnya, manisnya pas","Paket Bakso Telur, paket bakso urat, Paket bakso cincang, Bakso Goreng, Es Teh Manis, Tetelan"," < Rp. 50.000


",Burangrang,Indonesia,3.4
henie_herliani,Sangoo,"tempatnya cozy banget, byk pilihan makanan, ada toko baju juga. Cocok buat makan sambil belanja + nongki2. - nasi hainan nya enak, lembut, jahenya berasa banget 😁- hot korean chicken nya enak, bumbunya berasa cuman  kurang pedas, ayamnya fillet dipotong kotak2 gitu jadi gampang buat di makan. - fresh orange chicken, rasanya ada asemnya gitu, rasanya enak & segar. Dagingnya lembut tapi garing. - bayam crispy nya enak garing, ada rasa asinnya juga - inoki crispy nya garing, enak rasanya. - pandan ice tea, teh nya manis ada rasa pandannya juga","Hainan sangoo fresh orange chicken, Hainan sangoo hot korean chicken, bayam crispy, Inoki crispy, Pandan ice tea"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",[ Laswi ],,3.8
henie_herliani,Roti Bakar Panjo,"roti bakarnya lembut, di isi cream sama keju. Rasanya enak, creamnya enak ga bikin eneg. Porsi nya lumayan Banyak, rasanya juga banyak",Roti bakar keju," < Rp. 50.000


",Antapani,Indonesia,3.8
henie_herliani,Dimsum Gemoy,"nyoba beli paket yg 50 rb untuk 5 porsi dimsum, boleh pilih bebas . Saya pilih dimsum basah & juga yg keringnya. - bapao ayamnya lembut, 1 porsi isi 2 , lembut & rasanya enak. - pangsit udang, 1 porsi isinya 3 , enak & gurih, renyah udangnya berasa banget. - kuotie goreng , 1 porsi isinya 3 , isiannya sayur & daging. Renyah & enak rasanya. - siomay ayam, 1 porsi isinya 3 , isiannya padat, dagingnya berasa, lembut. - hakau, 1 porsi isinya 3 , lembut, bentuknya lucu kaya kerang, rasanya juga enak. - cocolannya ada chilli oil, ada saus racikan khas dimsum gemoy yg enak.","bapao ayam, pangsit udang, Kuotie Goreng, Siomay Ayam, Hakau"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Dipatiukur,China,4.0
henie_herliani,Kuma Ramen,"- chicken katsu curry nya ter the best 👍 currynya lekoh ga bikin enek, bumbunya enak & kaya rempah. Wajib banget beli ini klo kesini. - kake udon,  rasanya biasa aja klo original, tapi klo ditambah sambel bikin  rasanya lebih enak daripada yang original. Kuahnya rasa rumput laut banget. Udonnya lembut, sayurannya juga banyak wortel & rumput laut, ada potongan telur rebusnya juga. - hayaku nasi karaage cabe garam, wajib dicoba menu ini. Paket nasi + es teh manis. Karaage nya banyak, rasanya enak gurih + pedas karena ada potongan cabenya. Ayamnya lembut didalam tapi garing diluar. - ice coffe milknya enak. Perpaduan susu & kopi yang pas. Ga kemanisan / kepaitan. - ice sweet tea, tehnya enak, manisnya juga pas.","Kake Udon, Chicken Katsu Curry, Hayaku nasi karaage cabe garam, Ice coffe milk"," < Rp. 50.000


",Riau,Jepang,3.8
henie_herliani,Roemah Legit,"restonya besar, pelayanannya bagus, makanannya juga enak. - lontong priyangan salah satu menu andalannya, ga salah pilih karena enak & recommended buat dicoba. Kuahnya kaya rasa, Lontong nya lembut, porsinya juga lumayan. - katsu, rasanya biasa aja ga terlalu istimewa. - sweet ice tea nya juara, teh nya lekoh banget. Berpadu pas dengan manisnya","Lontong priyangan, Katsu, Sweet Ice Tea"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Naripan,Indonesia,3.8
henie_herliani,Bakso Rusuk Samanhudi,"basonya enak, dagingnya berasa banget, kenyalnya pas, gampang digigit juga. Rusuknya besarl tapi dagingnya juga banyak, empuk juga dagingnya. Baso telornya enak dan lumayan besar, telornya utuh 1 butir. Porsinya juga lumayan mengenyangkan. Pelayanannya cepat dan ramah","Baso rudal + rusuk, Baso telor, Es Teh Manis"," < Rp. 50.000


",Cihampelas,Indonesia,3.6
henie_herliani,Sambal Bakar Ceu Neneng,"andalan disini sambel bakar, ada 3 pilihan : Sambel bakar gami, sambel bakar matah sama sambel bakar goang. Saya lebih suka sambel matah karena enak rasanya, cuman agak ke asinan. Dominan rasa sambelnya pedas & asin. Untuk menunya lumayan banyak ada ayam, udang, cumi asin, peda, kulit ayam dll. Yang wajib dicoba telor gulungnya, ukurannya lumayan besar, ada isian otak2 yg digulung telor, rasanya enak.","Nasi Putih, ayam dada, kulit, cumi asin, Telor gulung, Jengkol goreng, jeruk dingin, Teh Manis Dingin, sambel matah, Sambel gami, Sambel goang"," < Rp. 50.000


",Ciateul,Indonesia,3.4
henie_herliani,Baso Kampung Mang Jago,"baso kampung yang unik & banyak pilihan. Bisa pilih mie/ soun /bihun /lontong . Saya pilih lontong, rasanya enak & lembut lontongnya. Baso telornya juga enak, telurnya full 1 pcs didalam baso. Tahu putih dan keringannya juga enak. Porsinya mengenyangkan. Bisa pesan ala carte juga karena pilihan baso disini banyak.","Paket pangjagona, Paket jago cilik, Paket jagoan, Es Teh Manis, es leci"," < Rp. 50.000


",Karapitan,Indonesia,3.8
henie_herliani,Mie Gacoan,"selalu antri, tapi bikin ketagihan , karena enak & harganya yang murah. - mie angel = porsinya banyak, kenyal mie nya pas, rasanya enak. - mie setan = level pedas bisa dipilih, mie nya enak, porsinya banyak. Mie setan ada tambahan kecap, jadi ada rasa manisnya. - mie iblis = level pedas bisa dipilih, mie nya enak, porsinya banyak. Mie iblis rasanya kaya  yamin asin. - pangsit gorengnya juara banget, garing diluar, didalamnya lembut dengan potongan daging ayam yg banyak. - es sundel bolong = rasanya manis, banyak topingnya - es tuyul = susu yg dicampur gula merah - teh tarik = wajib dicoba, rasan teh nya legit, manisnya pas. - udang rambutan = ukurannya lumayan besar, rasanya lembut didalam, garing diluar, rasanya enak, pas dicocol sausnya yg ada manisnya- udang keju = campuran udang yg ditambah potongan keju, digoreng garing, dicocol saus bikin ketagihan.","Mie Angel, Mie Setan, Mie Iblis, es tuyul, Es Sundel Bolong, Teh Tarik, udang rambutan, Udang keju"," < Rp. 50.000


",Gatot Subroto,Indonesia,4.0
henie_herliani,RM Sabana Kapau,"nasi padang yg konsepnya kekinian, beda dengan rumah makan padang yang biasanya. - rendangnya enak & empuk, rasanya enak, bumbunya melimpah. - ayam popnya empuk, rasanya enak juga. Pilihan menunya banyak, bisa lgsg dilihat & juga dipilih. Karena sajiannya terlihat lgsg pas masuk ke rumah ini.","Nasi Rendang, Nasi Ayam Pop"," < Rp. 50.000


",Sunda,Indonesia,3.6
henie_herliani,Jenderal Kopi Nusantara Buwas,"akhirnya nyoba juga nongki disini, setelah penasaran karena selalu penuh klo lewat sini. - starberry youghurt croffle, rasanya segar karena ada youghurtnya, croffle nya juga enak & lembut. - hot chocolate, manisnya pas, chocolate nya juga berasa. Ada tambahan cookies nya juga. - ice americano, kopinya berasa tapi ga terlalu stong, manisnya bisa disesuaikan dengan selera karena disajikan terpisah. Pantesan pada betah nongki disini karena tempatnya cozy, rasanya juga oke, cuman harganya yg lumayan 😁","Starberry youghurt croffle, Hot Chocolate, Ice Americano"," Rp. 100.000 - Rp. 200.000


",Riau,Kafe,3.8
henie_herliani,Waroeng SS,"buat pecinta sambal wajib makan disini, pilihan sambalnya banyak & juga enak. Harganya terjangkau. Harus sabar nunggu karena selalu penuh & waiting list 😁- sambal bawangnya enak, pedas & gurih - sambal jengkol, ada potongan jengkol di sambalnya enak bikin ketagihan - sambal tempe, sambal yg ditumbuk bareng tempe- sambal tahu, sambal yg ditumbuk bareng tahu- ayam bakar nya enak , potongannya juga besar - lele bakar 1 porsi isinya 2 , enak & rasanya pas- cumi goreng tepung, digoreng kering & rasanya juga enak - ca kangkung, fresh karena dimasak dadakan, pedas ada potongan cabe rawit nya. Untuk minumannya juga harganya terjangkau, tapi rasanya pas ga kemanisan.","Es Teh Manis, Es Jeruk, Es MILO, sambal bawang, sambal tahu, Sambal Tempe, sambal jengkol, Ayam Bakar, Lele Bakar, cumi tepung goreng, ca kangkung, Nasi Putih"," Rp. 50.000 - Rp. 100.000


",Riau,Indonesia,3.8
henie_herliani,Go! Steak,"pertama nyoba makan disini. Tempatnya cozy, pelayanan cepat. - combo chicken go steak cheese sause, kejunya berasa- combo chicken go-max black paper sause, rasanya bener2 black paper banget. - chicken double crispy buttermilk sause, rasanya enak ada rasa pedasnya. Potongan dagingnya tipis, tipe steak yg pake tepung, rasanya enak, cuman sausnya kurang banyak, jadi bikin daging kering karena sausnya udah abis. Wedges nya juga msh keras, belum termasak sempurna. French fries nya juga gorengnya belum kering.","Combo chicken go steak, Combo chicken go -max, Chicken double crispy, Ice Tea"," < Rp. 50.000


",Antapani,Barat,4.0
henie_herliani,Warung Ok'key,"suasana di restoran ini bikin betah, dari tempat, makanan sama pelayanan semuanya ok. - soto ayam lamongan = rasanya kuahnya pas, suwiran dagingnya lumayan banyak, porsinya mengenyangkan karena udah ada nasinya juga.Sambelnya ijo, ditambah perasan jeruk nipis bikin soto nya tambah maknyus. - ayam goreng kemangi = ayamnya garing & gurih, ditambah lalab + cocolan sambel bikin nagih. Paketnya udah ada nasi juga jadi kenyang 😁- gula asem = seger , manisnya pas - susu kedelai strawberry = wajib dicoba karena enak","Soto ayam lamongan, Ayam Goreng Daun Kemangi, Gula asem, Susu kedelai strawberry"," < Rp. 50.000


",Riau,Indonesia,3.8
henie_herliani,Gokimura,"pas dateng kok tempatnya kosong? Pdhl restoran kanan & kiri penuh. Padahal tempatnya lumayan luas, pelayanan bagus & cepat. Nyoba makan disini karena ada kupon perkul Mau nyoba menu yg biasa, tapi katanya kosong  yang ada hanya menu yg ada telornya alias chizu omuretsu. - chicken karage chizu omuretsu sause bbq :  Ayamnya garing diluar, lembut di dalam, bumbunya juga berasa, pakai French fries yg porsinya dikit. Saus barbeque nya dingin kayanya baru ngeluarin dari kulkas 😁 . - chicken crispy chizu omuretsu sause white creamy Potongan ayamnya lumayan, garing & lembut didalam. Cuman sausnya asin. Wedges nya juga dikit banget porsinya- chizu omuretsu nya enak lembut & kejunya berasa. - ice lemon tea : penyajiannya lgsg pake cup gitu jadi kurang menarik, pdhl rasanya enak segar & manisnya pas. - ice milo : penyajiannya pake cup juga, rasanya enak sampe sedotan terakhir.","Chicken karage chizu omuretsu bbq sause, Chicken crispy chizu omuretsu white creamy sause, Ice Lemon Tea, ice milo"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Lengkong,Jepang,3.6
